玩家pid,玩家等级,累计充值rmb,评分,情感分类,Source,评论内容
1714219859,8,0.0,10,满意,大R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1847052469,22,363.6,10,不满意,小R反馈,还想要多点体力
1631963848,10,0.0,10,不满意,大R反馈,还想要多点体力
1322637625,42,1299.3,10,中立,论坛讨论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1652744711,62,0.0,10,不满意,论坛讨论,今后还会出sr角色吗，现在的sr角色好少哦
1704692478,26,0.0,10,满意,论坛讨论,国服大概什么时候会有累充奖励
1468976809,44,2345.4,10,中立,大R反馈,65神兵扫荡连着七八天三金什么意思
1185445725,53,13404.7,10,满意,小R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1834957555,54,18812.4,10,满意,大R反馈,提个建议
1141083996,33,1373.3,10,满意,小R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1127870863,22,0.0,10,不满意,论坛讨论,还想要多点体力
1894103085,43,1660.3,10,满意,玩家评论,65神兵扫荡连着七八天三金什么意思
1355163241,22,141.4,10,不满意,大R反馈,还想要多点体力
1212288239,30,2043.2,10,中立,小R反馈,你们这破保底，早晚逼得我不想氪了
1387879536,49,23004.8,10,满意,大R反馈,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1817976724,22,0.0,10,满意,小R反馈,国服大概什么时候会有累充奖励
1352766158,58,10628.6,10,中立,大R反馈,这概率是否有点过分了2:9
1617439565,9,0.0,10,不满意,大R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1582090061,43,2191.0,10,中立,玩家评论,国服大概什么时候会有累充奖励
1872916209,9,0.0,10,满意,小R反馈,65神兵扫荡连着七八天三金什么意思
1059568460,32,3159.1,10,中立,小R反馈,还想要多点体力
1641540336,42,1605.9,10,中立,玩家评论,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1526870253,25,1432.6,10,满意,论坛讨论,这游戏啥时候来个大版本更新啊，现在内容好少
1205765261,34,588.8,10,不满意,玩家评论,不用了?弃游了?谢谢
1099006460,43,0.0,10,不满意,小R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1550150938,40,2866.4,10,中立,玩家评论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1876223415,55,13643.4,10,中立,论坛讨论,你们这破保底，早晚逼得我不想氪了
1472562547,27,1036.4,10,满意,大R反馈,你们这破保底，早晚逼得我不想氪了
1341083338,34,1826.1,10,不满意,小R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1841077524,27,1172.9,10,满意,玩家评论,提个建议
1698106586,49,1010.9,10,满意,论坛讨论,这期抽卡也太坑人了
1122180994,34,24197.4,10,满意,小R反馈,今后还会出sr角色吗，现在的sr角色好少哦
1577788985,43,0.0,10,中立,大R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1165679539,47,16305.3,10,中立,大R反馈,这期抽卡也太坑人了
1579277600,25,2484.5,10,不满意,大R反馈,春节会有新的198自选吗
1747055001,33,0.0,10,满意,小R反馈,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1162283028,34,715.6,10,满意,小R反馈,不用了?弃游了?谢谢
1304465429,9,0.0,10,满意,小R反馈,这期抽卡也太坑人了
1505574266,25,2052.8,10,中立,玩家评论,今天阿列克谢
1667753456,46,9111.6,10,满意,大R反馈,国服大概什么时候会有累充奖励
1696628181,45,2113.3,10,满意,论坛讨论,不用了?弃游了?谢谢
1710443771,32,2604.6,10,满意,小R反馈,小黑，我想了解下，贝拉池子啥时候复刻
1361338719,48,16411.6,10,不满意,小R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1540734738,29,1853.1,10,不满意,论坛讨论,还想要多点体力
1187148148,50,0.0,10,中立,大R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1957467766,22,862.5,10,中立,小R反馈,65神兵扫荡连着七八天三金什么意思
1598631650,53,8165.1,10,满意,玩家评论,小黑，我想了解下，贝拉池子啥时候复刻
1730698211,35,2537.4,10,中立,玩家评论,实在不理解，12单，近8000块，就抽到4个要的
1105047670,44,6904.3,10,满意,论坛讨论,话说，那些低级材料以后会有优化么
1216807485,10,0.0,10,中立,玩家评论,春节会有新的198自选吗
1622382201,38,938.4,10,不满意,玩家评论,提个建议
1010129107,32,0.0,10,满意,大R反馈,今天阿列克谢
1233521105,27,0.0,10,不满意,论坛讨论,这概率是否有点过分了2:9
1389482549,45,1266.8,10,中立,大R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1540318685,32,776.9,10,中立,小R反馈,今天阿列克谢
1417054206,53,18177.6,10,中立,论坛讨论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1964207824,43,12760.3,10,满意,小R反馈,今天阿列克谢
1597787049,46,15785.2,10,中立,论坛讨论,你们这破保底，早晚逼得我不想氪了
1451174062,53,8029.5,10,不满意,大R反馈,65神兵扫荡连着七八天三金什么意思
1483198354,46,6821.9,10,不满意,大R反馈,话说，那些低级材料以后会有优化么
1919387790,55,0.0,10,中立,玩家评论,这游戏啥时候来个大版本更新啊，现在内容好少
1426790167,31,661.9,10,中立,论坛讨论,还想要多点体力
1156464979,43,3144.3,10,满意,论坛讨论,话说，那些低级材料以后会有优化么
1240553154,31,1383.8,10,中立,论坛讨论,这概率是否有点过分了2:9
1020443505,33,1655.1,10,中立,论坛讨论,今天阿列克谢
1261796682,33,2892.9,10,满意,论坛讨论,这期抽卡也太坑人了
1042521806,25,2796.9,10,不满意,论坛讨论,不用了?弃游了?谢谢
1695752782,45,3212.1,10,中立,论坛讨论,这游戏啥时候来个大版本更新啊，现在内容好少
1146511172,56,4780.6,10,不满意,论坛讨论,小黑，我想了解下，贝拉池子啥时候复刻
1792258764,44,517.3,10,中立,大R反馈,65神兵扫荡连着七八天三金什么意思
1714876115,32,1940.9,10,满意,论坛讨论,小黑，我想了解下，贝拉池子啥时候复刻
1701668660,49,11262.4,10,不满意,论坛讨论,小黑，我想了解下，贝拉池子啥时候复刻
1996358649,21,0.0,10,满意,论坛讨论,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1447301601,47,20267.3,10,中立,大R反馈,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1555984904,36,0.0,10,满意,大R反馈,还想要多点体力
1130233795,22,0.0,10,不满意,论坛讨论,春节会有新的198自选吗
1478664049,28,1557.9,10,满意,大R反馈,实在不理解，12单，近8000块，就抽到4个要的
1378331627,11,0.0,10,满意,玩家评论,今天阿列克谢
1347875103,40,2376.9,10,中立,小R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1003576589,55,1327.5,10,中立,小R反馈,能不能增加一个每周经验礼包
1977849599,51,4400.8,10,满意,论坛讨论,国服大概什么时候会有累充奖励
1794211464,27,67.9,10,满意,小R反馈,今天阿列克谢
1185425819,57,32163.6,10,中立,论坛讨论,国服大概什么时候会有累充奖励
1084994427,49,18433.0,10,满意,论坛讨论,春节会有新的198自选吗
1091273376,37,3169.6,10,满意,小R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1777796358,25,1040.6,10,不满意,小R反馈,小黑，我想了解下，贝拉池子啥时候复刻
1242983000,37,2954.4,10,满意,论坛讨论,话说，那些低级材料以后会有优化么
1324927393,26,2304.1,10,满意,论坛讨论,还想要多点体力
1831346598,24,0.0,10,不满意,小R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1704279671,46,9096.8,10,中立,玩家评论,这游戏啥时候来个大版本更新啊，现在内容好少
1200271730,40,2197.4,10,中立,论坛讨论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1302533531,20,2155.7,10,中立,玩家评论,今天阿列克谢
1508985223,30,786.8,10,满意,玩家评论,能不能增加一个每周经验礼包
1735060621,46,422.3,10,满意,小R反馈,实在不理解，12单，近8000块，就抽到4个要的
1508539094,10,0.0,10,满意,论坛讨论,实在不理解，12单，近8000块，就抽到4个要的
1353384091,27,2121.9,10,满意,玩家评论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1622892984,31,2053.0,10,满意,大R反馈,能不能增加一个每周经验礼包
1472225256,55,0.0,10,中立,玩家评论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1786227007,39,1442.2,10,满意,玩家评论,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1542076790,9,0.0,10,中立,论坛讨论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1114631962,26,349.9,10,不满意,小R反馈,国服大概什么时候会有累充奖励
1362049752,21,325.5,10,中立,论坛讨论,你们这破保底，早晚逼得我不想氪了
1492228679,48,2085.0,10,不满意,大R反馈,你们这破保底，早晚逼得我不想氪了
1532996387,35,1882.9,10,中立,论坛讨论,还想要多点体力
1468960893,47,15589.4,10,满意,论坛讨论,今天阿列克谢
1012609689,23,1137.2,10,中立,玩家评论,你们这破保底，早晚逼得我不想氪了
1612277294,32,0.0,10,满意,大R反馈,提个建议
1065743513,46,0.0,10,不满意,大R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1819365506,25,2713.2,10,不满意,小R反馈,这概率是否有点过分了2:9
1802556441,54,3661.0,10,中立,大R反馈,还想要多点体力
1404726881,51,18668.1,10,满意,论坛讨论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1044499483,20,0.0,10,中立,论坛讨论,你们这破保底，早晚逼得我不想氪了
1335246511,51,13436.8,10,中立,小R反馈,这概率是否有点过分了2:9
1949777197,8,0.0,10,不满意,论坛讨论,春节会有新的198自选吗
1502296336,38,2443.5,10,中立,小R反馈,春节会有新的198自选吗
1585023266,32,1247.4,10,满意,玩家评论,话说，那些低级材料以后会有优化么
1888197133,48,1744.9,10,满意,玩家评论,今后还会出sr角色吗，现在的sr角色好少哦
1895040225,18,0.0,10,满意,玩家评论,这期抽卡也太坑人了
1219207003,36,890.6,10,不满意,大R反馈,国服大概什么时候会有累充奖励
1908988133,55,4646.4,10,不满意,玩家评论,话说，那些低级材料以后会有优化么
1768672371,55,7048.3,10,满意,论坛讨论,还想要多点体力
1888663340,51,9434.9,10,满意,小R反馈,今天阿列克谢
1565024849,40,1202.6,10,中立,小R反馈,能不能增加一个每周经验礼包
1258811465,61,3942.6,10,不满意,小R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1462357031,36,1179.2,10,满意,玩家评论,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1616877531,32,2217.3,10,满意,玩家评论,国服大概什么时候会有累充奖励
1131506133,42,12268.9,10,满意,论坛讨论,国服大概什么时候会有累充奖励
1138408981,18,0.0,10,中立,大R反馈,就一个意见，不要实时pvp
1492495518,47,0.0,10,不满意,论坛讨论,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1931788852,9,0.0,10,中立,小R反馈,春节会有新的198自选吗
1738990767,25,2769.7,10,中立,玩家评论,还想要多点体力
1027462252,40,18653.3,10,不满意,大R反馈,就一个意见，不要实时pvp
1129547732,51,11507.5,10,中立,玩家评论,你们这破保底，早晚逼得我不想氪了
1958919161,28,1291.2,10,不满意,大R反馈,这期抽卡也太坑人了
1060224863,24,0.0,10,中立,玩家评论,不用了?弃游了?谢谢
1819011689,9,0.0,10,不满意,玩家评论,今后还会出sr角色吗，现在的sr角色好少哦
1803630117,49,13067.5,10,不满意,小R反馈,还想要多点体力
1020803148,52,0.0,10,满意,玩家评论,话说，那些低级材料以后会有优化么
1774026568,19,0.0,10,不满意,小R反馈,你们没考虑过60级装备的升级消耗和每天日常产出量吗？
1212129184,33,1179.7,10,不满意,论坛讨论,话说，那些低级材料以后会有优化么
1641432781,33,742.0,10,中立,玩家评论,你们这破保底，早晚逼得我不想氪了
1043122788,31,0.0,10,不满意,玩家评论,今后还会出sr角色吗，现在的sr角色好少哦
1207987579,30,0.0,10,不满意,玩家评论,这游戏啥时候来个大版本更新啊，现在内容好少
1972391283,45,8233.8,10,不满意,小R反馈,话说，那些低级材料以后会有优化么
1377432908,49,25992.9,10,满意,论坛讨论,国服大概什么时候会有累充奖励
1076714360,31,1350.0,10,满意,论坛讨论,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1096004502,31,2296.2,10,满意,玩家评论,实在不理解，12单，近8000块，就抽到4个要的
1111492448,38,0.0,10,满意,论坛讨论,还想要多点体力
1734482194,34,1245.5,10,中立,玩家评论,65神兵扫荡连着七八天三金什么意思
1087458433,39,3776.9,10,满意,大R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1614155359,46,4645.9,10,满意,大R反馈,春节会有新的198自选吗
1313501392,38,3590.5,10,中立,小R反馈,有个小建议，就是你们会不会考虑以版本更新或新内容推迟的契机，搞个活动领取礼包码
1265100431,27,1729.8,10,满意,论坛讨论,还想要多点体力
1094872992,31,600.9,10,满意,大R反馈,您好，请问一下，一会儿更新的角色，以后会加露西亚阵营吗？
1968517025,47,11086.1,10,满意,大R反馈,春节会有新的198自选吗
1906166247,37,3499.9,10,满意,小R反馈,目前我天赋等级刷高了之后，这些低级材料就没用了，能不能出个合成
1795991778,38,1476.5,10,不满意,大R反馈,这游戏啥时候来个大版本更新啊，现在内容好少
1568927522,27,1585.4,10,满意,论坛讨论,这游戏啥时候来个大版本更新啊，现在内容好少
1396250702,27,2149.2,10,不满意,大R反馈,实在不理解，12单，近8000块，就抽到4个要的
